,index,latitude,locationid,longitude
1444,8798,34.98666667,1AR2,91.55027778
1445,8797,34.97305556,1AR3,91.52611111
1446,15797,34.97305556,1AR3,91.52611111
1447,1797,34.97305556,1AR3,91.52611111
1448,6797,34.97305556,1AR3,91.52611111
1449,14797,34.97305556,1AR3,91.52611111
1450,797,34.97305556,1AR3,91.52611111
1451,10797,34.97305556,1AR3,91.52611111
1452,12797,34.97305556,1AR3,91.52611111
1453,3797,34.97305556,1AR3,91.52611111
1454,11797,34.97305556,1AR3,91.52611111
1455,5797,34.97305556,1AR3,91.52611111
1456,9797,34.97305556,1AR3,91.52611111
1457,2797,34.97305556,1AR3,91.52611111
1458,4797,34.97305556,1AR3,91.52611111
1459,7797,34.97305556,1AR3,91.52611111
1460,13797,34.97305556,1AR3,91.52611111
1461,16797,34.97305556,1AR3,91.52611111
1462,10822,36.29944444,1AR5,94.58472222
1463,12822,36.29944444,1AR5,94.58472222
1464,15822,36.29944444,1AR5,94.58472222
1465,1822,36.29944444,1AR5,94.58472222
1466,13822,36.29944444,1AR5,94.58472222
1467,11822,36.29944444,1AR5,94.58472222
1468,16822,36.29944444,1AR5,94.58472222
1469,8822,36.29944444,1AR5,94.58472222
1470,5822,36.29944444,1AR5,94.58472222
1471,3822,36.29944444,1AR5,94.58472222
1472,4822,36.29944444,1AR5,94.58472222
1473,14822,36.29944444,1AR5,94.58472222
1474,822,36.29944444,1AR5,94.58472222
1475,6822,36.29944444,1AR5,94.58472222
1476,9822,36.29944444,1AR5,94.58472222
1477,2822,36.29944444,1AR5,94.58472222
1478,7822,36.29944444,1AR5,94.58472222
1479,13826,35.50333333,1AR6,92.19666667
1480,12826,35.50333333,1AR6,92.19666667
1481,4826,35.50333333,1AR6,92.19666667
1482,6826,35.50333333,1AR6,92.19666667
1483,7826,35.50333333,1AR6,92.19666667
1484,2826,35.50333333,1AR6,92.19666667
1485,14826,35.50333333,1AR6,92.19666667
1486,1826,35.50333333,1AR6,92.19666667
1487,15826,35.50333333,1AR6,92.19666667
1488,10826,35.50333333,1AR6,92.19666667
1489,5826,35.50333333,1AR6,92.19666667
1490,8826,35.50333333,1AR6,92.19666667
1491,3826,35.50333333,1AR6,92.19666667
1492,16826,35.50333333,1AR6,92.19666667
1493,9826,35.50333333,1AR6,92.19666667
1494,826,35.50333333,1AR6,92.19666667
1495,11826,35.50333333,1AR6,92.19666667
1496,15860,35.32583333,1AR8,94.18666667
1497,14860,35.32583333,1AR8,94.18666667
1498,7860,35.32583333,1AR8,94.18666667
1499,11860,35.32583333,1AR8,94.18666667
1500,4860,35.32583333,1AR8,94.18666667
1501,16860,35.32583333,1AR8,94.18666667
1502,13860,35.32583333,1AR8,94.18666667
1503,5860,35.32583333,1AR8,94.18666667
1504,10860,35.32583333,1AR8,94.18666667
1505,860,35.32583333,1AR8,94.18666667
1506,2860,35.32583333,1AR8,94.18666667
1507,8860,35.32583333,1AR8,94.18666667
1508,3860,35.32583333,1AR8,94.18666667
1509,9860,35.32583333,1AR8,94.18666667
1510,6860,35.32583333,1AR8,94.18666667
1511,1860,35.32583333,1AR8,94.18666667
1512,12860,35.32583333,1AR8,94.18666667
1513,11868,34.81388889,1AR9,92
1514,3868,34.81388889,1AR9,92
1515,12868,34.81388889,1AR9,92
1516,10868,34.81388889,1AR9,92
1517,14868,34.81388889,1AR9,92
1518,868,34.81388889,1AR9,92
1519,4868,34.81388889,1AR9,92
1520,2868,34.81388889,1AR9,92
1521,7868,34.81388889,1AR9,92
1522,15868,34.81388889,1AR9,92
1523,6868,34.81388889,1AR9,92
1524,13868,34.81388889,1AR9,92
1525,1868,34.81388889,1AR9,92
1526,8868,34.81388889,1AR9,92
1527,5868,34.81388889,1AR9,92
1528,9868,34.81388889,1AR9,92
1529,16868,34.81388889,1AR9,92
1530,8979,35.29583333,1AZ8,114.3730556
1531,12979,35.29583333,1AZ8,114.3730556
1532,16979,35.29583333,1AZ8,114.3730556
1533,4979,35.29583333,1AZ8,114.3730556
1534,979,35.29583333,1AZ8,114.3730556
1535,10979,35.29583333,1AZ8,114.3730556
1536,5979,35.29583333,1AZ8,114.3730556
1537,11979,35.29583333,1AZ8,114.3730556
1538,15979,35.29583333,1AZ8,114.3730556
1539,7979,35.29583333,1AZ8,114.3730556
1540,14979,35.29583333,1AZ8,114.3730556
1541,6979,35.29583333,1AZ8,114.3730556
1542,9979,35.29583333,1AZ8,114.3730556
1543,2979,35.29583333,1AZ8,114.3730556
1544,3979,35.29583333,1AZ8,114.3730556
1545,13979,35.29583333,1AZ8,114.3730556
1546,1979,35.29583333,1AZ8,114.3730556
1547,14205,64.42444444,1KC,156.8433333
1548,16205,64.42444444,1KC,156.8433333
1549,12205,64.42444444,1KC,156.8433333
1550,6205,64.42444444,1KC,156.8433333
1551,10205,64.42444444,1KC,156.8433333
1552,7205,64.42444444,1KC,156.8433333
1553,205,64.42444444,1KC,156.8433333
1554,9205,64.42444444,1KC,156.8433333
1555,3205,64.42444444,1KC,156.8433333
1556,1205,64.42444444,1KC,156.8433333
1557,5205,64.42444444,1KC,156.8433333
1558,13205,64.42444444,1KC,156.8433333
1559,2205,64.42444444,1KC,156.8433333
1560,8205,64.42444444,1KC,156.8433333
1561,11205,64.42444444,1KC,156.8433333
1562,4205,64.42444444,1KC,156.8433333
1563,15205,64.42444444,1KC,156.8433333
1564,13562,34.97777778,1M3,86.88472222
1565,11562,34.97777778,1M3,86.88472222
1566,8562,34.97777778,1M3,86.88472222
1567,10562,34.97777778,1M3,86.88472222
1568,7562,34.97777778,1M3,86.88472222
1569,3562,34.97777778,1M3,86.88472222
1570,14562,34.97777778,1M3,86.88472222
1571,9562,34.97777778,1M3,86.88472222
1572,16562,34.97777778,1M3,86.88472222
1573,2562,34.97777778,1M3,86.88472222
1574,5562,34.97777778,1M3,86.88472222
1575,1562,34.97777778,1M3,86.88472222
1576,4562,34.97777778,1M3,86.88472222
1577,562,34.97777778,1M3,86.88472222
1578,12562,34.97777778,1M3,86.88472222
1579,6562,34.97777778,1M3,86.88472222
1580,15562,34.97777778,1M3,86.88472222
1581,14638,34.28027778,1M4,87.60055556
1582,9638,34.28027778,1M4,87.60055556
1583,15638,34.28027778,1M4,87.60055556
1584,2638,34.28027778,1M4,87.60055556
1585,6638,34.28027778,1M4,87.60055556
1586,10638,34.28027778,1M4,87.60055556
1587,16638,34.28027778,1M4,87.60055556
1588,5638,34.28027778,1M4,87.60055556
1589,8638,34.28027778,1M4,87.60055556
1590,4638,34.28027778,1M4,87.60055556
1591,3638,34.28027778,1M4,87.60055556
1592,13638,34.28027778,1M4,87.60055556
1593,11638,34.28027778,1M4,87.60055556
1594,7638,34.28027778,1M4,87.60055556
1595,638,34.28027778,1M4,87.60055556
1596,12638,34.28027778,1M4,87.60055556
1597,1638,34.28027778,1M4,87.60055556
1598,15568,30.87027778,1R8,87.81944444
1599,3568,30.87027778,1R8,87.81944444
1600,8568,30.87027778,1R8,87.81944444
1601,13568,30.87027778,1R8,87.81944444
1602,5568,30.87027778,1R8,87.81944444
1603,568,30.87027778,1R8,87.81944444
1604,7568,30.87027778,1R8,87.81944444
1605,11568,30.87027778,1R8,87.81944444
1606,12568,30.87027778,1R8,87.81944444
1607,10568,30.87027778,1R8,87.81944444
1608,14568,30.87027778,1R8,87.81944444
1609,1568,30.87027778,1R8,87.81944444
1610,9568,30.87027778,1R8,87.81944444
1611,4568,30.87027778,1R8,87.81944444
1612,2568,30.87027778,1R8,87.81944444
1613,6568,30.87027778,1R8,87.81944444
1614,16568,30.87027778,1R8,87.81944444
1615,4687,33.97111111,20A,86.38027778
1616,8687,33.97111111,20A,86.38027778
1617,7687,33.97111111,20A,86.38027778
1618,15687,33.97111111,20A,86.38027778
1619,1687,33.97111111,20A,86.38027778
1620,12687,33.97111111,20A,86.38027778
1621,11687,33.97111111,20A,86.38027778
1622,13687,33.97111111,20A,86.38027778
1623,3687,33.97111111,20A,86.38027778
1624,5687,33.97111111,20A,86.38027778
1625,6687,33.97111111,20A,86.38027778
1626,2687,33.97111111,20A,86.38027778
1627,10687,33.97111111,20A,86.38027778
1628,9687,33.97111111,20A,86.38027778
1629,687,33.97111111,20A,86.38027778
1630,14687,33.97111111,20A,86.38027778
1631,16687,33.97111111,20A,86.38027778
1632,6048,61.50388889,20AK,149.8961111
1633,16048,61.50388889,20AK,149.8961111
1634,14048,61.50388889,20AK,149.8961111
1635,10048,61.50388889,20AK,149.8961111
1636,13048,61.50388889,20AK,149.8961111
1637,11048,61.50388889,20AK,149.8961111
1638,4048,61.50388889,20AK,149.8961111
1639,8048,61.50388889,20AK,149.8961111
1640,5048,61.50388889,20AK,149.8961111
1641,48,61.50388889,20AK,149.8961111
1642,1048,61.50388889,20AK,149.8961111
1643,9048,61.50388889,20AK,149.8961111
1644,3048,61.50388889,20AK,149.8961111
1645,12048,61.50388889,20AK,149.8961111
1646,2048,61.50388889,20AK,149.8961111
1647,15048,61.50388889,20AK,149.8961111
1648,7048,61.50388889,20AK,149.8961111
1649,2833,35.30777778,20AR,92.32027778
1650,7833,35.30777778,20AR,92.32027778
1651,6833,35.30777778,20AR,92.32027778
1652,833,35.30777778,20AR,92.32027778
1653,5833,35.30777778,20AR,92.32027778
1654,11833,35.30777778,20AR,92.32027778
1655,12833,35.30777778,20AR,92.32027778
1656,1833,35.30777778,20AR,92.32027778
1657,15833,35.30777778,20AR,92.32027778
1658,13833,35.30777778,20AR,92.32027778
1659,3833,35.30777778,20AR,92.32027778
1660,16833,35.30777778,20AR,92.32027778
1661,9833,35.30777778,20AR,92.32027778
1662,4833,35.30777778,20AR,92.32027778
1663,10833,35.30777778,20AR,92.32027778
1664,14833,35.30777778,20AR,92.32027778
1665,8833,35.30777778,20AR,92.32027778
1666,15366,65.35388889,20K,149.7622222
1667,11366,65.35388889,20K,149.7622222
1668,6366,65.35388889,20K,149.7622222
1669,2366,65.35388889,20K,149.7622222
1670,5366,65.35388889,20K,149.7622222
1671,9366,65.35388889,20K,149.7622222
1672,13366,65.35388889,20K,149.7622222
1673,7366,65.35388889,20K,149.7622222
1674,366,65.35388889,20K,149.7622222
1675,1366,65.35388889,20K,149.7622222
1676,4366,65.35388889,20K,149.7622222
1677,3366,65.35388889,20K,149.7622222
1678,12366,65.35388889,20K,149.7622222
1679,14366,65.35388889,20K,149.7622222
1680,8366,65.35388889,20K,149.7622222
1681,10366,65.35388889,20K,149.7622222
1682,16366,65.35388889,20K,149.7622222
1683,3435,62.07166667,21AK,150.0688889
1684,4435,62.07166667,21AK,150.0688889
1685,1435,62.07166667,21AK,150.0688889
1686,12435,62.07166667,21AK,150.0688889
1687,9435,62.07166667,21AK,150.0688889
1688,435,62.07166667,21AK,150.0688889
1689,7435,62.07166667,21AK,150.0688889
1690,14435,62.07166667,21AK,150.0688889
1691,13435,62.07166667,21AK,150.0688889
1692,2435,62.07166667,21AK,150.0688889
1693,11435,62.07166667,21AK,150.0688889
1694,16435,62.07166667,21AK,150.0688889
1695,8435,62.07166667,21AK,150.0688889
1696,15435,62.07166667,21AK,150.0688889
1697,10435,62.07166667,21AK,150.0688889
1698,6435,62.07166667,21AK,150.0688889
1699,5435,62.07166667,21AK,150.0688889
1700,10840,34.7175,21AR,91.53888889
1701,12840,34.7175,21AR,91.53888889
1702,4840,34.7175,21AR,91.53888889
1703,3840,34.7175,21AR,91.53888889
1704,5840,34.7175,21AR,91.53888889
1705,840,34.7175,21AR,91.53888889
1706,2840,34.7175,21AR,91.53888889
1707,14840,34.7175,21AR,91.53888889
1708,16840,34.7175,21AR,91.53888889
1709,8840,34.7175,21AR,91.53888889
1710,13840,34.7175,21AR,91.53888889
1711,9840,34.7175,21AR,91.53888889
1712,1840,34.7175,21AR,91.53888889
1713,7840,34.7175,21AR,91.53888889
1714,15840,34.7175,21AR,91.53888889
1715,11840,34.7175,21AR,91.53888889
1716,6840,34.7175,21AR,91.53888889
1717,1107,70.42833333,22AK,150.4027778
1718,5107,70.42833333,22AK,150.4027778
1719,15107,70.42833333,22AK,150.4027778
1720,9107,70.42833333,22AK,150.4027778
1721,107,70.42833333,22AK,150.4027778
1722,3107,70.42833333,22AK,150.4027778
1723,6107,70.42833333,22AK,150.4027778
1724,4107,70.42833333,22AK,150.4027778
1725,10107,70.42833333,22AK,150.4027778
1726,7107,70.42833333,22AK,150.4027778
1727,16107,70.42833333,22AK,150.4027778
1728,11107,70.42833333,22AK,150.4027778
1729,13107,70.42833333,22AK,150.4027778
1730,8107,70.42833333,22AK,150.4027778
1731,12107,70.42833333,22AK,150.4027778
1732,2107,70.42833333,22AK,150.4027778
1733,14107,70.42833333,22AK,150.4027778
1734,1524,61.59416667,23AK,149.3108333
1735,3524,61.59416667,23AK,149.3108333
1736,15524,61.59416667,23AK,149.3108333
1737,12524,61.59416667,23AK,149.3108333
1738,11524,61.59416667,23AK,149.3108333
1739,10524,61.59416667,23AK,149.3108333
1740,2524,61.59416667,23AK,149.3108333
1741,13524,61.59416667,23AK,149.3108333
1742,9524,61.59416667,23AK,149.3108333
1743,5524,61.59416667,23AK,149.3108333
1744,8524,61.59416667,23AK,149.3108333
1745,4524,61.59416667,23AK,149.3108333
1746,16524,61.59416667,23AK,149.3108333
1747,7524,61.59416667,23AK,149.3108333
1748,6524,61.59416667,23AK,149.3108333
1749,524,61.59416667,23AK,149.3108333
1750,14524,61.59416667,23AK,149.3108333
1751,10854,35.82583333,23AR,90.54722222
1752,14854,35.82583333,23AR,90.54722222
1753,13854,35.82583333,23AR,90.54722222
1754,12854,35.82583333,23AR,90.54722222
1755,9854,35.82583333,23AR,90.54722222
1756,11854,35.82583333,23AR,90.54722222
1757,3854,35.82583333,23AR,90.54722222
1758,6854,35.82583333,23AR,90.54722222
1759,7854,35.82583333,23AR,90.54722222
1760,15854,35.82583333,23AR,90.54722222
1761,8854,35.82583333,23AR,90.54722222
1762,16854,35.82583333,23AR,90.54722222
1763,5854,35.82583333,23AR,90.54722222
1764,4854,35.82583333,23AR,90.54722222
1765,1854,35.82583333,23AR,90.54722222
1766,2854,35.82583333,23AR,90.54722222
1767,854,35.82583333,23AR,90.54722222
1768,8268,61.61583333,24AK,149.7069444
1769,12268,61.61583333,24AK,149.7069444
1770,15268,61.61583333,24AK,149.7069444
1771,7268,61.61583333,24AK,149.7069444
1772,10268,61.61583333,24AK,149.7069444
1773,5268,61.61583333,24AK,149.7069444
1774,1268,61.61583333,24AK,149.7069444
1775,9268,61.61583333,24AK,149.7069444
1776,4268,61.61583333,24AK,149.7069444
1777,3268,61.61583333,24AK,149.7069444
1778,13268,61.61583333,24AK,149.7069444
1779,16268,61.61583333,24AK,149.7069444
1780,11268,61.61583333,24AK,149.7069444
1781,14268,61.61583333,24AK,149.7069444
1782,268,61.61583333,24AK,149.7069444
1783,6268,61.61583333,24AK,149.7069444
1784,2268,61.61583333,24AK,149.7069444
1785,16872,34.19805556,24AR,90.95277778
1786,12872,34.19805556,24AR,90.95277778
1787,1872,34.19805556,24AR,90.95277778
1788,3872,34.19805556,24AR,90.95277778
1789,10872,34.19805556,24AR,90.95277778
1790,15872,34.19805556,24AR,90.95277778
1791,13872,34.19805556,24AR,90.95277778
1792,9872,34.19805556,24AR,90.95277778
1793,7872,34.19805556,24AR,90.95277778
1794,6872,34.19805556,24AR,90.95277778
1795,14872,34.19805556,24AR,90.95277778
1796,8872,34.19805556,24AR,90.95277778
1797,872,34.19805556,24AR,90.95277778
1798,2872,34.19805556,24AR,90.95277778
1799,5872,34.19805556,24AR,90.95277778
1800,4872,34.19805556,24AR,90.95277778
1801,11872,34.19805556,24AR,90.95277778
1802,15733,33.74,25A,85.82583333
1803,733,33.74,25A,85.82583333
1804,16733,33.74,25A,85.82583333
1805,11733,33.74,25A,85.82583333
1806,4733,33.74,25A,85.82583333
1807,8733,33.74,25A,85.82583333
1808,5733,33.74,25A,85.82583333
1809,3733,33.74,25A,85.82583333
1810,10733,33.74,25A,85.82583333
1811,2733,33.74,25A,85.82583333
1812,12733,33.74,25A,85.82583333
1813,13733,33.74,25A,85.82583333
1814,7733,33.74,25A,85.82583333
1815,1733,33.74,25A,85.82583333
1816,14733,33.74,25A,85.82583333
1817,6733,33.74,25A,85.82583333
1818,9733,33.74,25A,85.82583333
1819,1530,61.71222222,25AK,150.0633333
1820,10530,61.71222222,25AK,150.0633333
1821,14530,61.71222222,25AK,150.0633333
1822,11530,61.71222222,25AK,150.0633333
1823,3530,61.71222222,25AK,150.0633333
1824,13530,61.71222222,25AK,150.0633333
1825,8530,61.71222222,25AK,150.0633333
1826,5530,61.71222222,25AK,150.0633333
1827,2530,61.71222222,25AK,150.0633333
1828,7530,61.71222222,25AK,150.0633333
1829,12530,61.71222222,25AK,150.0633333
1830,9530,61.71222222,25AK,150.0633333
1831,6530,61.71222222,25AK,150.0633333
1832,4530,61.71222222,25AK,150.0633333
1833,15530,61.71222222,25AK,150.0633333
1834,16530,61.71222222,25AK,150.0633333
1835,530,61.71222222,25AK,150.0633333
1836,7563,33.28388889,26A,85.80888889
1837,8563,33.28388889,26A,85.80888889
1838,3563,33.28388889,26A,85.80888889
1839,4563,33.28388889,26A,85.80888889
1840,16563,33.28388889,26A,85.80888889
1841,9563,33.28388889,26A,85.80888889
1842,11563,33.28388889,26A,85.80888889
1843,10563,33.28388889,26A,85.80888889
1844,2563,33.28388889,26A,85.80888889
1845,13563,33.28388889,26A,85.80888889
1846,15563,33.28388889,26A,85.80888889
1847,6563,33.28388889,26A,85.80888889
1848,5563,33.28388889,26A,85.80888889
1849,1563,33.28388889,26A,85.80888889
1850,14563,33.28388889,26A,85.80888889
1851,563,33.28388889,26A,85.80888889
1852,12563,33.28388889,26A,85.80888889
1853,6066,54.5825,26AK,164.9144444
1854,4066,54.5825,26AK,164.9144444
1855,5066,54.5825,26AK,164.9144444
1856,9066,54.5825,26AK,164.9144444
1857,8066,54.5825,26AK,164.9144444
1858,16066,54.5825,26AK,164.9144444
1859,1066,54.5825,26AK,164.9144444
1860,15066,54.5825,26AK,164.9144444
1861,11066,54.5825,26AK,164.9144444
1862,7066,54.5825,26AK,164.9144444
1863,13066,54.5825,26AK,164.9144444
1864,10066,54.5825,26AK,164.9144444
1865,66,54.5825,26AK,164.9144444
1866,14066,54.5825,26AK,164.9144444
1867,12066,54.5825,26AK,164.9144444
1868,3066,54.5825,26AK,164.9144444
1869,2066,54.5825,26AK,164.9144444
1870,9675,30.62416667,26AL,88.27861111
1871,675,30.62416667,26AL,88.27861111
1872,4675,30.62416667,26AL,88.27861111
1873,15675,30.62416667,26AL,88.27861111
1874,14675,30.62416667,26AL,88.27861111
1875,16675,30.62416667,26AL,88.27861111
1876,7675,30.62416667,26AL,88.27861111
1877,13675,30.62416667,26AL,88.27861111
1878,2675,30.62416667,26AL,88.27861111
1879,1675,30.62416667,26AL,88.27861111
1880,3675,30.62416667,26AL,88.27861111
1881,10675,30.62416667,26AL,88.27861111
1882,5675,30.62416667,26AL,88.27861111
1883,11675,30.62416667,26AL,88.27861111
1884,12675,30.62416667,26AL,88.27861111
1885,8675,30.62416667,26AL,88.27861111
1886,6675,30.62416667,26AL,88.27861111
1887,10928,35.21555556,26AR,91.80777778
1888,12928,35.21555556,26AR,91.80777778
1889,928,35.21555556,26AR,91.80777778
1890,16928,35.21555556,26AR,91.80777778
1891,11928,35.21555556,26AR,91.80777778
1892,7928,35.21555556,26AR,91.80777778
1893,2928,35.21555556,26AR,91.80777778
1894,6928,35.21555556,26AR,91.80777778
1895,1928,35.21555556,26AR,91.80777778
1896,8928,35.21555556,26AR,91.80777778
1897,13928,35.21555556,26AR,91.80777778
1898,14928,35.21555556,26AR,91.80777778
1899,3928,35.21555556,26AR,91.80777778
1900,15928,35.21555556,26AR,91.80777778
1901,9928,35.21555556,26AR,91.80777778
1902,4928,35.21555556,26AR,91.80777778
1903,5928,35.21555556,26AR,91.80777778
1904,2964,34.01194444,26AZ,113.2030556
1905,5964,34.01194444,26AZ,113.2030556
1906,7964,34.01194444,26AZ,113.2030556
1907,8964,34.01194444,26AZ,113.2030556
1908,1964,34.01194444,26AZ,113.2030556
1909,16964,34.01194444,26AZ,113.2030556
1910,13964,34.01194444,26AZ,113.2030556
1911,12964,34.01194444,26AZ,113.2030556
1912,964,34.01194444,26AZ,113.2030556
1913,15964,34.01194444,26AZ,113.2030556
1914,14964,34.01194444,26AZ,113.2030556
1915,3964,34.01194444,26AZ,113.2030556
1916,11964,34.01194444,26AZ,113.2030556
1917,6964,34.01194444,26AZ,113.2030556
1918,9964,34.01194444,26AZ,113.2030556
1919,10964,34.01194444,26AZ,113.2030556
1920,4964,34.01194444,26AZ,113.2030556
1921,1728,32.45361111,27AL,85.55805556
1922,10728,32.45361111,27AL,85.55805556
1923,5728,32.45361111,27AL,85.55805556
1924,14728,32.45361111,27AL,85.55805556
1925,12728,32.45361111,27AL,85.55805556
1926,13728,32.45361111,27AL,85.55805556
1927,8728,32.45361111,27AL,85.55805556
1928,7728,32.45361111,27AL,85.55805556
1929,4728,32.45361111,27AL,85.55805556
1930,6728,32.45361111,27AL,85.55805556
1931,2728,32.45361111,27AL,85.55805556
1932,728,32.45361111,27AL,85.55805556
1933,9728,32.45361111,27AL,85.55805556
1934,3728,32.45361111,27AL,85.55805556
1935,11728,32.45361111,27AL,85.55805556
1936,15728,32.45361111,27AL,85.55805556
1937,16728,32.45361111,27AL,85.55805556
1938,1963,33.91944444,27AZ,113.1677778
1939,11963,33.91944444,27AZ,113.1677778
1940,15963,33.91944444,27AZ,113.1677778
1941,16963,33.91944444,27AZ,113.1677778
1942,7963,33.91944444,27AZ,113.1677778
1943,5963,33.91944444,27AZ,113.1677778
1944,4963,33.91944444,27AZ,113.1677778
1945,12963,33.91944444,27AZ,113.1677778
1946,8963,33.91944444,27AZ,113.1677778
1947,14963,33.91944444,27AZ,113.1677778
1948,2963,33.91944444,27AZ,113.1677778
1949,6963,33.91944444,27AZ,113.1677778
1950,3963,33.91944444,27AZ,113.1677778
1951,10963,33.91944444,27AZ,113.1677778
1952,9963,33.91944444,27AZ,113.1677778
1953,963,33.91944444,27AZ,113.1677778
1954,13963,33.91944444,27AZ,113.1677778
1955,4426,61.80888889,28AK,147.8594444
1956,13426,61.80888889,28AK,147.8594444
1957,10426,61.80888889,28AK,147.8594444
1958,1426,61.80888889,28AK,147.8594444
1959,6426,61.80888889,28AK,147.8594444
1960,12426,61.80888889,28AK,147.8594444
1961,3426,61.80888889,28AK,147.8594444
1962,2426,61.80888889,28AK,147.8594444
1963,5426,61.80888889,28AK,147.8594444
1964,11426,61.80888889,28AK,147.8594444
1965,14426,61.80888889,28AK,147.8594444
1966,8426,61.80888889,28AK,147.8594444
1967,9426,61.80888889,28AK,147.8594444
1968,16426,61.80888889,28AK,147.8594444
1969,15426,61.80888889,28AK,147.8594444
1970,426,61.80888889,28AK,147.8594444
1971,7426,61.80888889,28AK,147.8594444
1972,2565,33.8625,28AL,86.12055556
1973,15565,33.8625,28AL,86.12055556
1974,565,33.8625,28AL,86.12055556
1975,9565,33.8625,28AL,86.12055556
1976,10565,33.8625,28AL,86.12055556
1977,1565,33.8625,28AL,86.12055556
1978,12565,33.8625,28AL,86.12055556
1979,6565,33.8625,28AL,86.12055556
1980,4565,33.8625,28AL,86.12055556
1981,16565,33.8625,28AL,86.12055556
1982,11565,33.8625,28AL,86.12055556
1983,14565,33.8625,28AL,86.12055556
1984,7565,33.8625,28AL,86.12055556
1985,13565,33.8625,28AL,86.12055556
1986,3565,33.8625,28AL,86.12055556
1987,5565,33.8625,28AL,86.12055556
1988,8565,33.8625,28AL,86.12055556
1989,15775,35.83333333,28AR,91.43333333
1990,8775,35.83333333,28AR,91.43333333
1991,10775,35.83333333,28AR,91.43333333
1992,12775,35.83333333,28AR,91.43333333
1993,3775,35.83333333,28AR,91.43333333
1994,11775,35.83333333,28AR,91.43333333
1995,9775,35.83333333,28AR,91.43333333
1996,7775,35.83333333,28AR,91.43333333
1997,1775,35.83333333,28AR,91.43333333
1998,13775,35.83333333,28AR,91.43333333
1999,5775,35.83333333,28AR,91.43333333
2000,6775,35.83333333,28AR,91.43333333
2001,14775,35.83333333,28AR,91.43333333
2002,16775,35.83333333,28AR,91.43333333
2003,2775,35.83333333,28AR,91.43333333
2004,775,35.83333333,28AR,91.43333333
2005,4775,35.83333333,28AR,91.43333333
2006,1966,33.92277778,28AZ,113.1813889
2007,16966,33.92277778,28AZ,113.1813889
2008,12966,33.92277778,28AZ,113.1813889
2009,966,33.92277778,28AZ,113.1813889
2010,4966,33.92277778,28AZ,113.1813889
2011,13966,33.92277778,28AZ,113.1813889
2012,11966,33.92277778,28AZ,113.1813889
2013,6966,33.92277778,28AZ,113.1813889
2014,8966,33.92277778,28AZ,113.1813889
2015,7966,33.92277778,28AZ,113.1813889
2016,2966,33.92277778,28AZ,113.1813889
2017,5966,33.92277778,28AZ,113.1813889
2018,3966,33.92277778,28AZ,113.1813889
2019,10966,33.92277778,28AZ,113.1813889
2020,14966,33.92277778,28AZ,113.1813889
2021,15966,33.92277778,28AZ,113.1813889
2022,9966,33.92277778,28AZ,113.1813889
2023,10117,64.04972222,29AK,145.4188889
2024,14117,64.04972222,29AK,145.4188889
2025,11117,64.04972222,29AK,145.4188889
2026,16117,64.04972222,29AK,145.4188889
2027,15117,64.04972222,29AK,145.4188889
2028,4117,64.04972222,29AK,145.4188889
2029,117,64.04972222,29AK,145.4188889
2030,12117,64.04972222,29AK,145.4188889
2031,6117,64.04972222,29AK,145.4188889
2032,3117,64.04972222,29AK,145.4188889
2033,8117,64.04972222,29AK,145.4188889
2034,9117,64.04972222,29AK,145.4188889
2035,1117,64.04972222,29AK,145.4188889
2036,2117,64.04972222,29AK,145.4188889
2037,5117,64.04972222,29AK,145.4188889
2038,13117,64.04972222,29AK,145.4188889
2039,7117,64.04972222,29AK,145.4188889
2040,10780,35.65083333,2A2,92.40388889
2041,5780,35.65083333,2A2,92.40388889
2042,8780,35.65083333,2A2,92.40388889
2043,9780,35.65083333,2A2,92.40388889
2044,1780,35.65083333,2A2,92.40388889
2045,780,35.65083333,2A2,92.40388889
2046,7780,35.65083333,2A2,92.40388889
2047,13780,35.65083333,2A2,92.40388889
2048,3780,35.65083333,2A2,92.40388889
2049,16780,35.65083333,2A2,92.40388889
2050,15780,35.65083333,2A2,92.40388889
2051,11780,35.65083333,2A2,92.40388889
2052,6780,35.65083333,2A2,92.40388889
2053,2780,35.65083333,2A2,92.40388889
2054,4780,35.65083333,2A2,92.40388889
2055,14780,35.65083333,2A2,92.40388889
2056,12780,35.65083333,2A2,92.40388889
2057,16246,57.535,2A3,153.9766667
2058,4246,57.535,2A3,153.9766667
2059,2246,57.535,2A3,153.9766667
2060,15246,57.535,2A3,153.9766667
2061,14246,57.535,2A3,153.9766667
2062,10246,57.535,2A3,153.9766667
2063,8246,57.535,2A3,153.9766667
2064,246,57.535,2A3,153.9766667
2065,11246,57.535,2A3,153.9766667
2066,12246,57.535,2A3,153.9766667
2067,1246,57.535,2A3,153.9766667
2068,6246,57.535,2A3,153.9766667
2069,9246,57.535,2A3,153.9766667
2070,5246,57.535,2A3,153.9766667
2071,7246,57.535,2A3,153.9766667
2072,3246,57.535,2A3,153.9766667
2073,13246,57.535,2A3,153.9766667
2074,1846,34.5825,2A6,91.16527778
2075,13846,34.5825,2A6,91.16527778
2076,7846,34.5825,2A6,91.16527778
2077,9846,34.5825,2A6,91.16527778
2078,8846,34.5825,2A6,91.16527778
2079,6846,34.5825,2A6,91.16527778
2080,12846,34.5825,2A6,91.16527778
2081,15846,34.5825,2A6,91.16527778
2082,2846,34.5825,2A6,91.16527778
2083,10846,34.5825,2A6,91.16527778
2084,4846,34.5825,2A6,91.16527778
